,Review_title,Review_text,Ratings
4722,Excellent,Nice for my online class and entertainment purposes as well,5
4723,Worth every penny,Excellent,5
4724,Perfect product!,Very Nice Choice,5
4725,Very poor,"1. Faulty Ram.
2. Faulty bluetooth device - unable to locate bluetooth device.
3. Poor display, lags while watching 60 fps YouTube video.
4. Software is not optimized.
5. Can't use as a replacement of windows laptops, in comparison with windows laptop it's nothing.
6. Google Play Store apps are not optimized.",1
4726,Classy product,"Good laptop at this price range.
If you want for this for coding it is not perfect go for windows laptop above 30000 rs",5
4727,Terrible product,"I was expecting good quality but after using 2 months it's started getting hang everyday, neither I can shout down or re-start it's taking 3 to 5 minutes to resume the hanging, this make me the most frustration while working on some Important work, I regretted buying this laptop.",1
4728,Delightful,"Ratings Given 2 days after Delivery.
(Ratings 1 to 10)
Display -10
Battery -10
Performance - 10 (Boots within seconds 7s and shuts within seconds 2s)
Design- 5 (Was expecting in-built stylus in Indian Model too)
Sound- 5
Storage- 8 (will give 10 if it was 128gb storage)
Connectivity- 10 (wifi, bluetooth, external storage devices)

Giving 4 because of Stylus and Sound.
Overall the device meets my expectations and needs (ie mainly for studies and assignments)

Will Give Review again after 6 Mo...
READ MORE",4
4729,Decent product,There is no return policy buy before think twice,3
4730,Delightful,"Amazing Chrombook for Daily use ,ideal for student ,Office users...easy to use ,excellent battery and amazing size.
Thanks Asus,flipkart..🤩🤩🤩🤩",4
4731,Not at all that great for the money. Stick to reputed brands,"The product is below average. Does not seem anywhere near as sturdy as the marketing materials would lead you to believe. Lid and other parts show quite a bit of flex. When you open the lid, make sure to do so by holding the middle of the lid because corners have quite a bit of flex. Overall, made entirely of plastic. In spite of the much-touted military grade construction, I would be hesitant to had this over to a kid for online classes.

Volume is on the low side even when cranked up all th...
READ MORE",1
4732,Not good,Speaker Valume are very bad no big Sound ... Chromebook are Nice's function are very good picture quality r best,2
4733,Did not meet expectations,"Asus Chromebook is very good product
But flipkart service is very cheapest and fake 😞😞😞😞not good service",1
4734,Excellent,"My detailed review after using this laptop for 20 days;
Pros-
1.Long lasting battery life
2.Fast chrome OS
3.Decent display in this prize
4.Can be used in Tablet mode
5.Good touch screen

Cons-
1.Low sounding speakers
2.Only one colour option.
3.USB port is tight.
4.Camera quality is avarage.

Overall great purchase for Multitaskers and Students.I bought this laptop for only 22k and this product has excellent value for money.",5
4735,Decent product,The speaker volume is very low cannot hear what other people say on google meet or zoom and the display is not so bright it is too dark .,3
4736,Don't waste your money,Worst Product With Worst Service.,1
4737,Unsatisfactory,Sound volume is at the lowest... Can't use it for video calls and YouTube. Other than that it's fine.,1
4738,Really Nice,Product is good. But volume is very low. It is very less than the mobile volume,4
4739,Good 2 in 1 laptop deal,Product is very good and sturdy. The only downside is Speaker sound. Sound is too low.,4
4740,Good choice,"All very good but speaker very bad
Best for students 👌",4
4741,Worst experience ever!,"Bought it after looking pre launch reviews. Volume too low. You won't be able to listen voice/songs even on full volume. Touch not good. 50% of time it will miss touch. Speed very slow. Very heavy. Body will have finger prints in 5 minites of usage which you won't be able to clean. Complete opposite of what I saw on youtube videos regarding reviews (100 percent they were paid to misguide us).
No asus promo applicable to this. No extended warranty or cloud storage. No chat support available. ...
READ MORE",1
4742,Worst experience ever!,Reviewing after two months of use...never go for chromebook...better for windows laptop with ssd...,1
4743,Slightly disappointed,"It's waste of money....no good enough speaker volume and bad camera for meetings.
One should better buy a good Tablet instead of this",2
4744,Utterly Disappointed,Gving low rating because of very low volume. adjusting with bluetooth speaker,1
4745,Perfect product!,Its just amazing!!!,5
4746,Bad quality,"Bought this for the following purposes
1.Handy
2. Working with MS office free basic version
3. Convertible to a tablet.
Met the following.
1.Handy.
2. Convertible to a tablet
Disaster
Pathetic usage of MS office even after buying office 365 android versions. Many features still are missing which are accessible in windows 10",2
4747,Perfect product!,Thanks to flipcard,5
4748,Just okay,Display is not to be satisfied with.,3
4749,Waste of money!,"Don't buy this chromebook...three times service done in two moth..
Don't buy,don't buy ,don't buy...",1
4750,Highly recommended,"Amazing. Exactly what I expected. Good for web browsing.
The only problem I faced is sharing screen sharing while official team discussions, it get stuck. Not suitable for heavy tasks.
For basic usage it's a great device👍",5
4751,Did not meet expectations,"After just 3 months the device doesn't turn on; asus took my device and returned it nearly 1 months back, and after 3 days from system being received it again dead worst ever buying experience recommended not to buy this worst electronic product ever bought in my life
Service provided by the asus is the worst.
Better not to buy it if your are unless you are likely to waste your money.
The product is dead just after 2mnths usage 3 times I gave to service but they can't fix the issue, the wors...
READ MORE",1
4752,Awesome,"Heated very fast in sort time duration
Not enough sound in speaker. AND BAD EXPERIENCE",5
4753,Delightful,"So far so good. After using 1 year it's still running very smoothly. I've purchased it for my daughter's online class during lock down phase II. Battery capacity is acceptable, stays for at least 2 days for 5 classes each day. I'll write more about it later.",4
4754,Just wow!,It's Amazing 🔥,5
4755,Great product,Very good ☺️,5
4756,Simply awesome,Everything is great but the only thing is that we don't get stylus.,5
4757,Terrific,Very nice 👍👍,5
4758,Useless product,"Sound quality is 3rd grade...
Display is not good
Touch response is very slow..
Overall 3rd class experience with it...",1
4759,Decent product,"Would be great if had been given the option to use ms office,",3
4760,Wonderful,"Very good for kids online classes.
Built quality 10/10
Screen 9/10
Battery 10/10
Camera 8/10
Microphone 10/10
Connectivity 10/10
Speaker 5/10 but can be resolved by any external speaker.",5
4761,Brilliant,Good,5
4762,Does the job,Audio is the major drawback. Other parameters are value for money,3
4763,Does the job,Speaker volume is very low,3
4764,Just okay,Very low sound. You must buy speaker too.,3
4765,Super!,Ms office not support,5
4766,Expected a better product,Nice for the price...but could have been given outputs ports to connect to projectors ( not given)....screen could have been 1080 as it is 720 Hd...sound speakers could have been given a bit louder...... overall Iam satisfied with the chrome book,2
4767,Not recommended at all,"Sound quality is very poor. Overall, it is not very useful.",1
4768,Wonderful,"It is not only great option for kids to attend online classes but for doing small works like browsing and documents

But beware sound of laptop is next to null! Iam using extra bluetooth speaker with it",4
4769,Delightful,"Nice one , camera and Rom can be Increased",4
4770,Highly recommended,"Nice chromebook, speakers sound is very low.",5
4771,Worth the money,"Mostly useful for students, and to do basic works",4
4772,Just wow!,It is a value for money product. Everything is good except the sound quality.,5
4773,Delightful,Small and portable. Battery is good. But there was a problem whenever I watched Netflix in high resolution.,4
4774,Worth every penny,Excellent 2 in 1,5
4775,Not recommended at all,"This chromebook is not supporting all printers.
I had a HP m1136 MPF printer which is not compatible with chrome os , which is known by me after buying and using this machine.

I had my own business and bought this chromebook only for the printing purposes.

My money has been wasted",1
4776,Absolute rubbish!,Not a good product its been a year i bought this and i had to get it fixed twice .,1
4777,Delightful,Nice! SOUND MEDIUM!,4
4778,Must buy!,just fantastic. if you are a mild user than this chrebook is just for you . Price is superb .,5
4779,Brilliant,Good,5
4780,Just wow!,"It becomes a must buy if u r looking for browsing, entertainment, and light office work.",5
4781,Not recommended at all,Totally waste products,1
4782,Did not meet expectations,"The product which we got with much anticipation turned out to be a not so good one. We got to use the laptop only for a mere 3 days and it stopped working after that. Thinking that it must a small malfunction, we gave it to the servicing centre to have it repaired. Got it back after a whole week only to witness it not function within a few days, yet again. The product was not worth the money that we spent on purchasing this product.",1
4783,Must buy!,"Best product, excellent",5
4784,Really Nice,"Overall a good product from ASUS. Hope it proves reliable in long run.

Pros:
1. Complete VFM. The main purpose of buying this is for online class and it serves the purpose well.
2. Touch screen is awesome.

Cons:
1. Sound output is Meh.
2. Heats up pretty well.",4
4785,Worth the money,"Its good product.Touch screen is smooth .Good for studying and Online interview.
Cons : speaker sound is very low not audible when fan is on .I need external speaker for it otherwise product is good.",4
4786,Excellent,"Amazing Product at this price range.

I have been using it for almost 4 months now. Trust me, it is way better than what you can get at this price.

You can think of this as a mobile, with a keyboard. But I think that was the concept of chromebooks at the first place. I had bought it mainly for my office work and for browsing and doing my trading.

Pros.
1. Very lt wt and easy to carry.
2. Amazing bty backup - can kast 8-12 hrs, depending on usage.
3. Type C charger, USB port, hi speed wifi ...
READ MORE",5
4787,Mind-blowing purchase,"Pros:

1. Excellent battery backup.

With zoom/ movies etc @4-5 hrs daily, lasts more than a day.
If you are ONLY browsing 4-5 hrs daily, lasts more than 3 days.
Note: I used zoom meeting video call for 2 hrs - battery dropped by 25%
(All above results are at 50% brightness and most of the time with headphones)

2. The hinge seems pretty sturdy.

3. Laptop has rubber cushion lining along its entire perimeter - as a safety measure for accidental drops and tent mode.

4. Touchpad is pretty good...
READ MORE",5
4788,"Average Product, Poor Delivery and Vendor Support","Feedback:

1. Chromebooks are awesome from an OS standpoint, give you something different compared to windows but if they do come in your phone at minimal costs then why are such overpriced? Also with Celeron processors looks like a loot.

2. Three stars only as the product is usable and is best for daily minimal use (as OS is optimized to support weak processors).

4. Touch is average, camera performance is average and the main disappointment is the speaker, they are very poor for the 20k r...
READ MORE",3
4789,"Sturdy, Perfect for basic computing- But inaudible speakers!","I purchased it for my 6yrs old nephew to attend online lecturers.
This Chromebook is made up of high quality plastic, all edges covered with rubber. Perfectly fit for rough handling by kids.

Display is bright enough for indoor use. Resolution and colour reproduction is also good.

Keyboard feels nice, has enough space between the key for convenient typing experience.

Very sturdy hinges- We can open the lid 360 degree and use it as a tab- it's a really great feature! Screen having good resp...
READ MORE",4
4790,Good,Display brightness is not that great camera also feels like vga built is solid sturdy light weight speaker loudness is not good,3
4791,Asus should improve in Speaker and wifi and bluetooth issue,"Every thing is good but the speaker sound and connecting to Bluetooth is having issue for oneplus Bluetooth headset and super fast boot time and excellent battery upto 8 hours streaming continues at minimum speed, and drop test is there, but normal, and its not a military's drop proof,",4
4792,Terrific,"Those saying Chromebook can't do this and that, don't know anything. I've literally tried everything on it and it's working fine. 😍😍😍 I'm loving it. With chrome os and web store and Google play store, what else is left to get? And Google docs, Google sheets etc, are way better than their Microsoft counterparts. And whoever doesn't have internet connection today? By the way its working fine in offline as well. Go for it today to leave the hectic world of windows and Microsoft.",5
4793,Best in the market!,Nice laptop for students with an amazing design only negative are the speakers except the speakers every thing is perfect and perfect laptop for students with a good processer you can worth it.,5
4794,Awesome,One of the best laptops in these price segment if u r a gamer this laptop is for you,5
4795,Wonderful,U can buy this laptop without any doubt. It's one of the best laptop on this price category. I just love it🥰😍🥰😍,5
4796,Fabulous!,I just loved it a complete laptop the sexiest is the key board and light strip,5
4797,Terrific,"I just got it for 82k and this is best value for money laptop.
It is one of the best gaming laptop.
It's performance and design can't be described in words.
If u want a laptop under 90k then blindly go for it.",5
4798,Super!,the perfect one!,5
4799,Good choice,"the design is awesome, definitely looks like a hard ore gaming laptop,

expected its performance to be better than my earlier laptop which had ryzen 5 - 3rd gen processor, but so far ryzen 7 - 6th gen processor power is not yet visible, some issues in memory management was visible, which might be due to windows 11

it was not having nvidia drivers pre installed",4
4800,Utterly Disappointed,Performance is awesome.. But found Screen Bleeding issue.. Display should be better..,1
4801,Terrific purchase,Best deal,5
4802,Value-for-money,Good but price is too high,4
4803,Bad quality,Got screen bleeding within a month. Display should have been better...,2
4804,Best in the market!,"Great display (dont expect OLED),
Good enough sound loudness(identical to my asus rog phone 5)
good quality, won't have a problem listening in a room with fans on,
Good battery lasts long like 7-8 hours of working,
Performance top notch,
Bluetooth works fine,
Wifi works great,
Camera just for vid calls,
Keypad with led feels good,
Build quality is solid,
Looks really good, subtle yet stylish",5
4805,Terrific,"Overall having a great experience, 17inch laptop is beast in performance, handles everything thrown at it like a breeze thanks to i5 12th generation.

Pros:
144Hz 17inch screen.
Build quality.
All required ports.
DDR5 RAM.
4GB GRAPHICS.
16GB RAM.
Mux button.
RGB Keyboard.

Cons:
No such deal breaking . But speaker sound is okay serves the purpose not the best.

Gaming experience is also really good. Great and value for money product from Asus TUF.",5
4806,Terrific purchase,"Satisfied 🥰🥰
Little bit fan noise at high load🙂
Good build quality 😍",5
4807,Awesome,"For some Reason the bluetooth on my Laptop doesnt work.I have tried all solutions provided from the Asus website.I think I will have to visit the service centre of Asus,for the bluetooth problem.Other than that,Everything else works fine.The 144Hz feels so smooth,When gaming on battery i would recommend 60 fps instead of 144 fps,for battery to last longer.When kept in charging gaming in 144fps is the best.Most games can run on high settings or even ultra high graphics settings.Games look phen...
READ MORE",4
4808,Just okay,"Best Laptop But bluetooth not working tried everything driver installation,troubleshooting...",3
4809,Simply awesome,Budget killer,5
4810,Excellent,"Very satisfied. The design is awesome.
65+ fps on God of war 4 original settings. With DLSS on, can go 100+ fps.
It gets hot quickly and fans get noisy. But no lag in the performance.
A Cooling pad is highly recommended.",5
4811,Best in the market!,"Great Laptop from asus. Speakers are good.
Great battery backup.
Bluetooth works fine.",5
4812,Awesome,good.,5
4813,Mind-blowing purchase,"Good battery backup overall laptop feels so premium and smooth, the weight is well distributed it doesn't feel so heavy.",4
4814,Best in the market!,"Great display (dont expect OLED),
Good enough sound loudness(identical to my asus rog phone 5)
good quality, won't have a problem listening in a room with fans on,
Good battery lasts long like 7-8 hours of working,
Performance top notch,
Bluetooth works fine,
Wifi works great,
Camera just for vid calls,
Keypad with led feels good,
Build quality is solid,
Looks really good, subtle yet stylish",5
4815,Terrific,"Overall having a great experience, 17inch laptop is beast in performance, handles everything thrown at it like a breeze thanks to i5 12th generation.

Pros:
144Hz 17inch screen.
Build quality.
All required ports.
DDR5 RAM.
4GB GRAPHICS.
16GB RAM.
Mux button.
RGB Keyboard.

Cons:
No such deal breaking . But speaker sound is okay serves the purpose not the best.

Gaming experience is also really good. Great and value for money product from Asus TUF.",5
4816,Terrific purchase,"Satisfied 🥰🥰
Little bit fan noise at high load🙂
Good build quality 😍",5
4817,Awesome,"For some Reason the bluetooth on my Laptop doesnt work.I have tried all solutions provided from the Asus website.I think I will have to visit the service centre of Asus,for the bluetooth problem.Other than that,Everything else works fine.The 144Hz feels so smooth,When gaming on battery i would recommend 60 fps instead of 144 fps,for battery to last longer.When kept in charging gaming in 144fps is the best.Most games can run on high settings or even ultra high graphics settings.Games look phen...
READ MORE",4
4818,Just okay,"Best Laptop But bluetooth not working tried everything driver installation,troubleshooting...",3
4819,Simply awesome,Budget killer,5
4820,Excellent,"Very satisfied. The design is awesome.
65+ fps on God of war 4 original settings. With DLSS on, can go 100+ fps.
It gets hot quickly and fans get noisy. But no lag in the performance.
A Cooling pad is highly recommended.",5
4821,Best in the market!,"Great Laptop from asus. Speakers are good.
Great battery backup.
Bluetooth works fine.",5
4822,Awesome,good.,5
4823,Mind-blowing purchase,"Good battery backup overall laptop feels so premium and smooth, the weight is well distributed it doesn't feel so heavy.",4
4824,Must buy!,Such an amazing Laptop buy it if your budget us 80k to 85k best value for money product,5
4825,Fair,"With this power and price, one deserve a better battery backup... It lasts up to 2-3 hours only.",3
4826,Unsatisfactory,Came dead on arrival. Its not working on battery. Shows that Battery is not detected. Expecting things to be sorted out soon. Otherwise its a great laptop.,1
4827,Simply awesome,Best laptop in this Budget,5
4828,Must buy!,Such an amazing Laptop buy it if your budget us 80k to 85k best value for money product,5
4829,Fair,"With this power and price, one deserve a better battery backup... It lasts up to 2-3 hours only.",3
4830,Unsatisfactory,Came dead on arrival. Its not working on battery. Shows that Battery is not detected. Expecting things to be sorted out soon. Otherwise its a great laptop.,1
4831,Simply awesome,Best laptop in this Budget,5
4832,Simply awesome,Cheap and best product,5
4833,Worth every penny,Best laptop for this price...❣️❣️❣️❣️❣️,5
4834,Great product,very nice product good and usefull good lenevo,5
4835,Perfect product!,Good product,5
4836,Just wow!,It is very good Device in this price range..I'll suggest you to buy it..,5
4837,Great product,Best laptop in this range. I have received the laptop as per given specification.,5
4838,Perfect product!,Terrific purchase,5
4839,Perfect product!,Quality of the Display is top notch !,5
4840,Really Nice,"I used nearly one month, overal laptop is good, but one or two times it's automatically restarted during work",4
4841,Perfect product!,good laptop,5
4842,Classy product,Nice product,5
4843,Brilliant,It's a awesome product for students as well for gamers also literally value for money and compare to shop flipcart gives this product in a valuable price thanks flipcart ❤️❤️,5
4844,Best in the market!,"its an amazing product,quite premium and light in weight.",5
4845,Awesome,Good,5
4846,Super!,Good,5
4847,Super!,Good,5
4848,Mind-blowing purchase,Camera is good...Microphone is also good....Super product....,5
4849,Waste of money!,Camera quality low. Bed product,1
4850,Terrific purchase,Very nice 👌 and good product 👌 I am happy 🥰🙏 thank you Flipkart 🙏,5
4851,Bad quality,The camera quality is good but images were of very low quality and blurry,2
4852,Brilliant,Excellent 👌👌👌 must buy,5
4853,Brilliant,Excellent 👌👌👌 must buy,5
4854,Wonderful,"So this review is written after the 1 week of the usage there is still no problem Let's talk about everything here. First the light it is giving it's not tha...
Read full review",4
4855,Wonderful,"So this review is written after the 1 week of the usage there is still no problem Let's talk about everything here. First the light it is giving it's not tha...
Read full review",4
4856,Super!,Good,5
4857,Super!,Good,5
4858,Terrific purchase,Very nice 👌 and good product 👌 I am happy 🥰🙏 thank you Flipkart 🙏,5
4859,Bad quality,The camera quality is good but images were of very low quality and blurry,2
4860,Brilliant,Excellent 👌👌👌 must buy,5
4861,Brilliant,Excellent 👌👌👌 must buy,5
4862,Wonderful,"So this review is written after the 1 week of the usage there is still no problem Let's talk about everything here. First the light it is giving it's not tha...
Read full review",4
4863,Wonderful,"So this review is written after the 1 week of the usage there is still no problem Let's talk about everything here. First the light it is giving it's not tha...
Read full review",4
4864,Very poor,"Webcam doesn't work stable

I Don't recommend you if u are attending online clasess
ON SCREEN IT LOOKS LIKE UR WATCHING HORROR MOVIE THE CAMERA SOMETIMED CR...
Read full review",1
4865,Terrible product,Don't buy it it doesn't have good quality,1
4866,Perfect product!,nice web cam . costomer is very happy 😃😃👍👍👌,5
4867,Perfect product!,nice web cam . costomer is very happy 😃😃👍👍👌,5
4868,Worst experience ever!,Clearty of camera is very bad,1
4869,Worst experience ever!,Clearty of camera is very bad,1
4870,Mind-blowing purchase,Camera is good...Microphone is also good....Super product....,5
4871,Waste of money!,Camera quality low. Bed product,1
4872,Hated it!,"Mic is not working properly and sometimes vision getting blank then we plugout and plugin to work
not satisfied for this product",1
4873,Hated it!,"Mic is not working properly and sometimes vision getting blank then we plugout and plugin to work
not satisfied for this product",1
4874,Best in the market!,very good product . Value for money,5
4875,Absolute rubbish!,Poor product. Video works. Audio does not work. Why is that? Probably and out dated product which does not work on Windows 10 OS.,1
4876,Terrific purchase,Very nice 👌 and good product 👌 I am happy 🥰🙏 thank you Flipkart 🙏,5
4877,Wonderful,Superb....Camera Quality Low....,4
4878,Must buy!,It's good for online classes microphone is awesome and the clarity is more than enough..... satisfied..worth the cost,5
4879,Fair,This is a very good webcam but it is not excellent 3stars because the mic is not working and giving very low sound any solution flipkart,3
4880,Worthless,Very disappointing. Problematic and worst one,1
4881,Delightful,It's good and camera quality is nice,4
4882,Fair,Stopped working after 6 months.,3
4883,Fair,Stopped working after 6 months.,3
4884,Very poor,"Not working as thought off and reviewed, getting a darker image even with light. YouTubers may be using a much brighter light for their videos; maybe they co...
Read full review",1
4885,Expected a better product,Quality of picture is not up to the mark. The picture gets really worse during low lighting. Not a great product and certainly does not justify for the price.,2
4886,Perfect product!,nice web cam . costomer is very happy 😃😃👍👍👌,5
4887,Perfect product!,nice web cam . costomer is very happy 😃😃👍👍👌,5
4888,Worst experience ever!,Clearty of camera is very bad,1
4889,Worst experience ever!,Clearty of camera is very bad,1
4890,Mind-blowing purchase,Camera is good...Microphone is also good....Super product....,5
4891,Waste of money!,Camera quality low. Bed product,1
4892,Hated it!,"Mic is not working properly and sometimes vision getting blank then we plugout and plugin to work
not satisfied for this product",1
4893,Hated it!,"Mic is not working properly and sometimes vision getting blank then we plugout and plugin to work
not satisfied for this product",1
4894,Best in the market!,very good product . Value for money,5
4895,Absolute rubbish!,Poor product. Video works. Audio does not work. Why is that? Probably and out dated product which does not work on Windows 10 OS.,1
4896,Simply awesome,It's very good to this price.....I really thankful to flipkart 😊😘.... it's very good experience with flipkart.... thank you...💙,5
4897,Great product,"Seriously awwsm .. pls go for it without any hesitation.. the performance look wise so good budget friendly... Can be used for online class, online xms, browsing,and also for mid range games, basic level programming tally and all.. preferable to clg students",5
4898,Fabulous!,"Performance are too good and friendly budget and also I love to buy this product very happy to this thanks Flipkart for the lovely product ❤️☺️.
I'll give 5 🌟🌟🌟🌟🌟💯",5
4899,Nice product,I am happy with this laptop. Good for basic use at home. Good for kid's use also. Battery is good - runs more than 4-5 hours. Not happy with Display and no caps lock and number log indicator light.,4
4900,Don't waste your money,"Its my review after used after 5 months.
Its not a valuable laptop for study or any smooth working purposes.
Issues:
1. Connectivity issues I m facing now. Specially usb port.
2. Battary performance was well for first 3 months. After it drains quickly without any playing video or audio. Only pdf reading it running hardly 2 hrs.
3. web camera is very bad performing like 0.3mp.
4. The processor also very slow and sometimes its hanging that one can't move for other work.
5. In sunlight one ...
READ MORE",1
4901,Great product,I have just received the laptop today and am very excited to use it.Must say that at this price range it's one of the best laptops to buy without thinking once.Must buy if you want a decent work laptop with good specifications at this price range.,5
4902,Really Nice,"it's quite good ,and one important thing to do while updating win 10 or download win 10 don't turn up your laptop it's quite risky when you download your update quickly install and restart it
and we are thinking about display quality it's good you can also play video upto 4K on youtube but first of all I think display quality is very poor cause of TFT panel but wrong TFT panel is also good but not like that IPS .

When you use it for office work then download WPS office it's good and featur...
READ MORE",4
4903,Excellent for student who attend online classes.,"a god product for students, i'm writing this review after use of 1 month, if you use it only for online class and watching you tube then it's best for you & also its consumes less data if you setting in metered connection. so don't worry about data consumption.

pros- good battery back up & charging very fast, clear resolution screen and it's comes with a classy look

cons- a little bit slower, * It's takes 30-40 sec to open and after open it takes 3-5 sec to being ready to use and the ref...
READ MORE",5
4904,Good choice,"It is worth laptop who like to prefer to attending online classes, watching movies, simple ms office works. It built quality was good and key board was average it is 180 degree screen rotation.when to talk about performance we can tell average and we unable to run multi apps at a time and it takes long time to restart when laptop is updated and it has average camera quality and when compare to other laptops it not have LAN support and main drawback was we don’t know if caps lock is on or off...
READ MORE",4
4905,Good,"Writing this review after full 24 hours of putting this machine to grind. I bought this with a certain kind of apprehension, wondering the budget I had, the choice made after thorough research and the product chosen would cater to my needs or not? However, this piece of beauty is well equipped to go smoothly with my expectations of a big clear display, clear voice and word/pdf typing/reading works. A word of caution to the gamers though.. Don't go for this if you are into high end games. Othe...
READ MORE",3
4906,Simply awesome,It's very good to this price.....I really thankful to flipkart 😊😘.... it's very good experience with flipkart.... thank you...💙,5
4907,Great product,"Seriously awwsm .. pls go for it without any hesitation.. the performance look wise so good budget friendly... Can be used for online class, online xms, browsing,and also for mid range games, basic level programming tally and all.. preferable to clg students",5
4908,Fabulous!,"Performance are too good and friendly budget and also I love to buy this product very happy to this thanks Flipkart for the lovely product ❤️☺️.
I'll give 5 🌟🌟🌟🌟🌟💯",5
4909,Nice product,I am happy with this laptop. Good for basic use at home. Good for kid's use also. Battery is good - runs more than 4-5 hours. Not happy with Display and no caps lock and number log indicator light.,4
4910,Don't waste your money,"Its my review after used after 5 months.
Its not a valuable laptop for study or any smooth working purposes.
Issues:
1. Connectivity issues I m facing now. Specially usb port.
2. Battary performance was well for first 3 months. After it drains quickly without any playing video or audio. Only pdf reading it running hardly 2 hrs.
3. web camera is very bad performing like 0.3mp.
4. The processor also very slow and sometimes its hanging that one can't move for other work.
5. In sunlight one ...
READ MORE",1
4911,Great product,I have just received the laptop today and am very excited to use it.Must say that at this price range it's one of the best laptops to buy without thinking once.Must buy if you want a decent work laptop with good specifications at this price range.,5
4912,Really Nice,"it's quite good ,and one important thing to do while updating win 10 or download win 10 don't turn up your laptop it's quite risky when you download your update quickly install and restart it
and we are thinking about display quality it's good you can also play video upto 4K on youtube but first of all I think display quality is very poor cause of TFT panel but wrong TFT panel is also good but not like that IPS .

When you use it for office work then download WPS office it's good and featur...
READ MORE",4
4913,Excellent for student who attend online classes.,"a god product for students, i'm writing this review after use of 1 month, if you use it only for online class and watching you tube then it's best for you & also its consumes less data if you setting in metered connection. so don't worry about data consumption.

pros- good battery back up & charging very fast, clear resolution screen and it's comes with a classy look

cons- a little bit slower, * It's takes 30-40 sec to open and after open it takes 3-5 sec to being ready to use and the ref...
READ MORE",5
4914,Good choice,"It is worth laptop who like to prefer to attending online classes, watching movies, simple ms office works. It built quality was good and key board was average it is 180 degree screen rotation.when to talk about performance we can tell average and we unable to run multi apps at a time and it takes long time to restart when laptop is updated and it has average camera quality and when compare to other laptops it not have LAN support and main drawback was we don’t know if caps lock is on or off...
READ MORE",4
4915,Good,"Writing this review after full 24 hours of putting this machine to grind. I bought this with a certain kind of apprehension, wondering the budget I had, the choice made after thorough research and the product chosen would cater to my needs or not? However, this piece of beauty is well equipped to go smoothly with my expectations of a big clear display, clear voice and word/pdf typing/reading works. A word of caution to the gamers though.. Don't go for this if you are into high end games. Othe...
READ MORE",3
4916,Awesome,"Awesome laptops I love it
Performance is very nice 1 day delivered
Really I love it Thank you for Flipkart",5
4917,Waste of money!,"The webcam quality for video calls is very bad
And it takes aloot of time to open each file or folder
And the display quality is not good.
For basic kids use only .
only look wise its good
Don't buy better add little more money and buy i3/i5",1
4918,Worthless,"Overall below average laptop not worth buyin nothing noteworthy pretty much not worth the money
Ps: not recommended to buy only if u can custom install and remove the stock parts",1
4919,Must buy!,Best laptop in given prize range..battery was gud but processor running slow..overall laptop was good for simple works,5
4920,Super!,"1. Delivery was sooo fast.... Thanks a lot for that. Seller and Ekart.

2. Design- Good and weight also perfect for carrying.

Keypad color is not adjusted as per the product color. It is very problematic to use. No capslock indicator as well as numlock indicator. All USB ports are in one side.

3. Screen - Very good. It's carefully for eye. Very soft looking. Display quality is very good.

5. Performance- Good. Little bit slow to open excel those are greater than 1mb.

6. Battery - Not good...
READ MORE",5
4921,Delightful and OverAll Good.,"Very Good in Display Quality.
keyboard /Mouse Good.
Processing is something , just something slow....but its good..
Over All I found this A Great Office work Laptop , so that i want.
5 mein se phir bi 4.5 dunga..",4
4922,Wonderful,Best budget laptop if you just need it for basic use and zoom meetings .. satisfied with the product .. recommended,4
4923,Good choice,"overall good... value for the price ...but not for heavy works .. it's ok for basic works like web browsing, emails, office works - excell, word etc.",4
4924,Excellent,"Nice product for normal & jenuine home use only , and value for money. Proud on me for good choice",5
4925,Fabulous!,"Amazing product under this price range. It's stylish design, powerful processor and budget friendly is perfect for basic use. Really thankful to flipkart for delivering this amazing product on time.",5
4926,Worth every penny,"It's a decent product at a price of 20000. Does the job at the price point. Dont expect it to behave like i5 or i3.
But overall good product",5
4927,Fabulous!,"It's not use for heavy work .. bt ..
If u use normal work ... Exp. . office work .. during class.... Nd normal use . It's performance best in this price .. value of money... Display is also good ..
Keyboard... Average.... Battery backup good 5 hours nd depends on your work nd uses... Nd charging adaptor is so fast charging.. nd camera 📸 is also good work... Nd anyone some questions regarding laptop so .. reply me . Suggest u true.",5
4928,Highly recommended,Good quality,5
4929,Really Nice,Nice product should buy this if you have low budget,4
4930,Highly recommended,"Best products but processor shlow..,",5
4931,Delightful,Nice laptop,4
4932,Nice,Product is good but battery not strong....,3
4933,Awesome,Very Nice feature in low cost,5
4934,Wonderful,"On an average laptop , go for it If you only want learning and doing small stuffs😊✌🏻",4
4935,Perfect product!,More than expected,5
4936,Great product,Very good for normal work,5
4937,Decent product,"Design best but no light numeric and caps lock On off.
Performance is lower.
Betry backup Average 3-4 hour.
Display Good.",3
4938,Great product,"very nice product in this price range, no hanging issue i recommend you to install asus optimizer for a incredible performance",5
4939,Best in the market!,Very nice 👌 product net speed 👌 osm prosesing normal looking *****,5
4940,Excellent,Its best for general use like online study.Best at this price.Thanks Flipkart,5
4941,Good quality product,Good Laptop for Beginners...,4
4942,Best in the market!,Very nice laptop for study and design is very good with osm performance thank u flip kart,5
4943,Fair,Nice but for light use only,3
4944,Don't waste your money,"Waste product, always hanging while starting the windows it's keep on hanging, packing also very worst.. Please don't buy the product by seeing the photos and features, going to return the product",1
